Campaign;Site;Country;Date;Sample.ID;Acroloxus.sp.;Adicella.sp.;Aeshna.sp.;Aeshnidae.Gen..sp.;Agabus.sp;Agapetus.Synagapetus.sp.;Alainites.sp.;Alboglossiphonia.sp.;Allotrichia.sp.;Amphinemura.sp.;Anabolia.sp.;Anacaena.sp;Ancylus.sp.;Anisops.sp.;Anisoptera.Gen..sp.;Annitella.sp.;Anodonta.sp.;Apatania.sp.;Aphelocheirus.sp.;Aplexa.sp.;Aquarius.sp.;Arthroplea.sp.;Asellus.sp.;Astacus.sp.;Athericidae.Gen..sp.;Athripsodes.sp.;Atyaephyra.sp.;Aulodrilus.sp.;Aulonogyrus.sp;Austropotamobius.sp.;Baetis.sp.;Baetis.Acentrella.sp.;Beraea.sp.;Beraeamyia.sp.;Beraeodes.sp.;Bibionidae.Gen..sp.;Bidessus.sp;Bithynia.sp.;Blephariceridae.Gen..sp.;Boyeria.sp.;Brachycentrus.sp.;Brachyptera.sp.;Brychius.sp;Bythinella.sp.;Caenis.sp.;Calamoceras.sp.;Calopteryx.sp.;Capnia.Zwicknia.sp.;Capnioneura.sp.;Capnopsis.sp.;Carychium.sp.;Cecidomyiidae.Gen..sp.;Centroptilum.sp.;Ceraclea.sp.;Ceratopogonidae.Gen..sp.;Cercyon.sp.;Chaetopteryx.sp.;Chaoboridae.Gen..sp.;Cheumatopsyche.sp.;Chimarra.sp.;Chironomidae.Gen..sp.;Chloroperla.sp.;Choroterpes.sp.;Cloeon.sp.;Coenagrion.sp.;Colymbetes.sp.;Cordulegaster.sp.;Crunoecia.sp.;Culicidae.Gen..sp.;Cylindrotomidae.Gen..sp.;Cyrnus.sp.;Dendrocoelidae.Gen..sp.;Deronectes.sp.;Dina.sp.;Dinocras.sp.;Diura.sp.;Dixidae.Gen..sp.;Dolichopodidae.Gen..sp.;Donacia.sp.;Drusus.sp.;Dryops.sp.;Dugesiidae.Gen..sp.;Dytiscus.sp.;Ecclisopteryx.sp.;Ecdyonurus.sp.;Echinogammarus.sp.;Eiseniella.sp.;Electrogena.sp.;Elmis.sp.;Elodes.sp.;Embolocephalus.sp.;Empididae.Gen..sp.;Enchytraeidae.Gen..sp.;Enochrus.sp.;Eoperla.sp.;Epeorus.sp.;Ephemera.sp.;Ephydridae.Gen..sp.;Ernodes.sp.;Erpobdella.sp.;Esolus.sp.;Esolus.Oulimnius.sp.;Fanniidae.Gen..sp.;Galba.sp.;Gammarus.sp.;Gerris.sp.;Glossiphonia.sp.;Glossosoma.sp.;Glyphotaelius.sp.;Goera.sp.;Goeridae.Gen..sp.;Gomphus.sp.;Graptodytes.sp.;Gyraulus.sp.;Gyrinus.sp.;Habroleptoides.sp.;Habrophlebia.sp.;Haemopis.sp.;Halesus.sp.;Haliplus.sp.;Haplotaxis.sp.;Helobdella.sp.;Helophorus.sp.;Hemiclepsis.sp.;Heptagenia.sp.;Hesperocorixa.sp.;Heteroceridae.Gen..sp.;Hydrachnidae.Gen..sp.;Hydraena.sp.;Hydrobius.sp.;Hydrocyphon.sp.;Hydrometra.sp.;Hydroporus.sp.;Hydropsyche.sp.;Hydroptila.sp.;Hygrotus.sp.;Ilybius.sp.;Ironoquia.sp.;Ischnura.sp.;Isoperla.sp.;Isopoda.Gen..sp.;Italobdella.sp.;Ithytrichia.sp.;Kageronia.sp.;Laccobius.sp.;Laccophilus.sp.;Lepidostoma.sp.;Leptophlebia.sp.;Leuctra.sp.;Libellula.sp.;Limnebius.sp.;Limnephilinae.Gen..sp.;Limnephilus.sp.;Limnius.sp.;Limnodrilus.sp.;Limoniidae.Gen..sp.;Lithax.sp.;Lumbricidae.Gen..sp.;Lumbriculidae.Gen..sp.;Lymnaea.sp.;Lype.sp.;Melampophylax.sp.;Melanopsis.sp.;Mercuria.sp.;Mesophylax.sp.;Metalype.sp.;Metreletus.sp.;Micrasema.sp.;Micronecta.sp.;Micropterna.sp.;Molanna.sp.;Molannodes.sp.;Muscidae.Gen..sp.;Mycetophilidae.Gen..sp.;Mystacides.sp.;Naididae.Gen..sp.;Nais.sp.;Naucoris.sp.;Nebrioporus.sp.;Nematoda.Gen..sp.;Nematomorpha.Gen..sp.;Nemoura.sp.;Nemurella.sp.;Nepa.sp.;Nigrobaetis.sp.;Niphargidae.Gen..sp.;Niphargus.sp.;Notidobia.sp.;Notonecta.sp.;Ochthebius.sp.;Octochaetidae.Gen..sp.;Odontocerum.sp.;Oecetis.sp.;Oecismus.sp.;Oligoneuriella.sp.;Oligostomis.sp.;Onychogomphus.sp.;Ophidonais.sp.;Orectochilus.sp.;Oreodytes.sp.;Orthetrum.sp.;Oulimnius.sp.;Oxyethira.sp.;Oxyloma.sp.;Pacifastacus.sp.;Paraleptophlebia.sp.;Pediciidae.Gen..sp.;Peltodytes.sp.;Perla.sp.;Perlodes.sp.;Philopotamus.sp.;Physa.sp.;Physella.sp.;Pisidium.sp.;Planariidae.Gen..sp.;Planorbarius.sp.;Planorbis.sp.;Platambus.sp.;Platycnemis.sp.;Platypezidae.Gen..sp.;Plea.sp.;Plecoptera.Gen..sp.;Plectrocnemia.sp.;Polycelis.sp.;Polycentropus.sp.;Pomatinus.sp.;Potamanthus.sp.;Potamophylax.sp.;Potamopyrgus.sp.;Pristina.sp.;Proasellus.sp.;Procloeon.sp.;Protonemura.sp.;Psychodidae.Gen..sp.;Psychomyia.sp.;Ptychopteridae.Gen..sp.;Radix.sp.;Radomaniola.sp.;Rhagionidae.Gen..sp.;Rhantus.sp.;Rhithrogena.sp.;Rhyacophila.sp.;Riolus.sp.;Sarcophagidae.Gen..sp.;Scarodytes.sp.;Scatopsidae.Gen..sp.;Scirtidae.Gen..sp.;Segmentina.sp.;Sericostoma.sp.;Serratella.sp.;Setodes.sp.;Sialis.sp.;Sigara.sp.;Silo.sp.;Silonella.sp.;Simuliidae.Gen..sp.;Siphlonurus.sp.;Siphonoperla.sp.;Somatochlora.sp.;Sphaerium.sp.;Spirosperma.sp.;Stagnicola.sp.;Stenelmis.sp.;Stenophylax.sp.;Stictonectes.sp.;Stictotarsus.sp.;Stratiomyidae.Gen..sp.;Succinea.sp.;Succinella.sp.;Sympetrum.sp.;Synurella.sp.;Syrphidae.Gen..sp.;Tabanidae.Gen..sp.;Taeniopterygidae.Gen..sp.;Taeniopteryx.sp.;Thaumaleidae.Gen..sp.;Theromyzon.sp.;Tinodes.sp.;Tipulidae.Gen..sp.;Torleya.sp.;Triaenodes.sp.;Trichoptera.Gen..sp.;Trichostegia.sp.;Trocheta.sp.;Tubificidae.Gen..sp.;Turbellaria.Gen..sp.;Unio.sp.;Valvata.sp.;Velia.sp.;Vertigo.sp.;Viviparus.sp.;Wormaldia.sp.;Zonitoides.sp.;Zygoptera.Gen..sp.
1;LEP12;Finland;14.4.2021;LEP12-2021-04-14-MINVS;0;0;0;0;0;0;26.7281106;0;0;3.686635945;0;0;0;0;0;0;0;0;0;0;0;0;3.686635945;0;0;0;0;0;0;0;1121.658986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;5.529953917;0;0;0.921658986;0;0;268.202765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;0;0;24.88479263;0;0;1.843317972;3.686635945;0;0;0;0.921658986;0;0;0.921658986;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.19815668;0;0;0.921658986;2.764976959;0;0;0;0;60.82949309;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0.921658986;2.764976959;0;0;0;0;0;14.74654378;0;0;0;1.843317972;31.33640553;0;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;57.14285714;0;0;45.16129032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.764976959;0;0;0;0;0;0;0;0;0;0;0;5.529953917;0;0;0;0;0;0;0;0;0;0;17.51152074;0;0;1.843317972;0;0;0;0;0;0;0;0;0;0;0;0;0;27.64976959;0;0;0;0;0;0;0.921658986;0;0;0.921658986;0;0;0;1766.820276;1.843317972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.216589862;0;0;0;0;0;0;0;0;0
1;LEP13;Finland;14.4.2021;LEP13-2021-04-14-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;11.29032258;0;0;0;0;0;46.77419355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.80645161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.51612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;3.225806452;6.451612903;0;0;0;0;0;0;0;0;0;0;14.51612903;0;0;0;0;0;0;0;0;0;0;0;420.9677419;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43.5483871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;2338.709677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0
1;LEP14;Finland;14.4.2021;LEP14-2021-04-14-MINVS;0;0;0;0;0;0;0;0;0;94.93087558;0;0;0;0;0;0;0;0;0;0;0;0;36.86635945;0;0;0;0;0;0;0;180.3337041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.803114572;0;11.98156682;0;0;0;0;0;1766.820276;0;0;1.868743048;0;0;0;0;0;0;1.843317972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.843317972;0;11.98156682;1.843317972;0;7.373271889;6.451612903;0;0;0;3.686635945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.843317972;0;0;0;0.69124424;0;0;0;0;0;0;0;0;14.74654378;0;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;10.75268817;0;0;0;0;0.921658986;22.11981567;0;13.82488479;0;0;10.13824885;0;1.843317972;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;0;0;2.764976959;0;22.11981567;6.451612903;0;85.9621802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.216589862;0;0;0;1.228878648;15.66820276;0;0;0;0;0;0;20.2764977;0;0;0;0;0;0;0;0;7.373271889;0;6.451612903;0;0;1.152073733;0;0;0;0;0;8.294930876;0.921658986;1.843317972;0.921658986;0;0;0;0;6.451612903;0;0;0;0;0;0;0;0;0;0;0;0;0;809.2165899;0;0;0;0;4.608294931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.57142857;0;0;0;0;0;0;0;0;0
1;LEP15;Finland;14.4.2021;LEP15-2021-04-14-MINVS;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.451612903;0;0;0;0;0;387.0967742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;203.2258065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.064516129;0;4.838709677;17.74193548;0;0;0;0;0;0;0;0;0;0;19.35483871;0;0;0;0;0;0;0;0;0;0;0;741.9354839;4.838709677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.29032258;0;0;0;0;0;0;14.51612903;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1125.806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.064516129;0;0;0;0;0;0;0;0;0
1;LEP16;Finland;15.4.2021;LEP16-2021-04-15-MINVS;0;0;0;0;0;0.921658986;20.2764977;0;0;66.359447;0;0;0;0;0;0;0;0;0;0;0;0;3.686635945;0;0;0;0;0;0;0;599.078341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;34.10138249;0;0;1.843317972;0;0;820.2764977;0;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.686635945;0;11.05990783;0;0;11.05990783;11.05990783;0;0;0;11.98156682;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.476720165;0;0;0;0;0;0;0;0;0;3.686635945;0;0;0;0;89.40092166;0;0;0;0;0;0;0;0;0;0;0;0;0;7.373271889;0.921658986;0;0;0;0.921658986;10.13824885;0;7.373271889;0;33.1797235;0.921658986;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;0;0;0;0;0;68.20276498;0;0;47.00460829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.764976959;0;0;0;0;58.98617512;0;0;0;0;0;0;9.216589862;0;0;0;0;0;0;0;0;0.144573959;0;93.86464263;0;0;13.34816463;0;0;0;0;0;0;0;0;0;0;0;0;0;33.1797235;0;0;0;0;0;0;6.451612903;0;0;12.90322581;0;0;0;2560.368664;0;0;0;0;7.373271889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;147.4654378;0;0;0;0;0;0;0;0;0
1;LEP17;Finland;15.4.2021;LEP17-2021-04-15-MINVS;0;0;0;0;0;0;0;0;0;124.1935484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82.25806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;12.90322581;0;0;0;0;0;435.483871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;3.225806452;0;1.612903226;12.90322581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30.64516129;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;4.838709677;0;6.451612903;8.064516129;0;1.612903226;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;124.1935484;0;0;174.1935484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.41935484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7664.516129;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0
1;LEP18;Finland;15.4.2021;LEP18-2021-04-15-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0;0;90.32258065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;111.2903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;12.90322581;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;1.612903226;0;3.225806452;0;0;53.22580645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;296.7741935;0;0;6.451612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.96774194;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0;0;0;1.612903226;1.612903226;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;6.451612903;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;796.7741935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;LEP19;Finland;15.4.2021;LEP19-2021-04-15-MINVS;0;0;0;0;0;2.764976959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99.53917051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.921658986;0;0;0;0;0;0;0;11.98156682;0;0;0;0;0;265.437788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.373271889;0;0;0;0;11.98156682;11.98156682;0;0;0;1.843317972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.457757296;0;0;0;0;0;169.5852535;0;0;0;0;0;0;0;0;16.58986175;0;0;0;0;0;49.76958525;0;0;0;0;0;0;0;12.53754734;0;0;0;0;0;24.88479263;0;4.608294931;0;5.529953917;20.2764977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.66820276;0;0;8.294930876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.365678464;35.94470046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.131665569;0;0.789993417;0;0;1.228878648;0;0;0;0;0;1.843317972;0;0;0;0;0;0;0;9.216589862;2.764976959;0;0;0;0;0;0;0;0;0;0;0;0;2081.105991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.764976959;0;0;0;0;0;0;0;0;0
1;LEP20;Finland;15.4.2021;LEP20-2021-04-15-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;8.064516129;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.451612903;0;0;0;0;0;1530.645161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;3.225806452;41.93548387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;4.838709677;0;0;37.09677419;0;0;0;0;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0;0;0;0;0;0;1119.354839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;122.5806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10443.54839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;LEP01;Finland;17.5.2021;LEP01-2021-05-17-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;182.2580645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.12903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.967741935;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;3.225806452;0;0;19.35483871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.064516129;3.225806452;0;24.19354839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.064516129;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0.64516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;45.16129032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;LEP02;Finland;17.5.2021;LEP02-2021-05-17-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.12903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;212.9032258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.064516129;1.612903226;0;0;0;0;0;0;1.612903226;0;0;6.451612903;0;0;0;0;0;0;0;0;0;0;12.90322581;0;0;0;0;0;0;0;0;0;0;0;79.03225806;0;0;8.064516129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30.64516129;0;0;0;0;0;0;14.51612903;0;0;0;0;0;0;0;0;20.96774194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.90322581;0;0;0;0;0;0;9.677419355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.677419355;0;0;0;0;0;0;0;0;0
2;LEP03;Finland;17.5.2021;LEP03-2021-05-17-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;22.58064516;0;0;0;0;0;0;0;319.3548387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;0;0.60483871;0;0;0;96.77419355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0.60483871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.451612903;0;4.838709677;3.225806452;0;0;0;0;0;0;0;0;0;0;0.60483871;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;291.9354839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0;0;0;4.838709677;0;0;0;0;3.024193548;0;0;0;0;0;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;25.80645161;6.451612903;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.451612903;0;0;0;0;0;0;0;0;0
2;LEP04;Finland;18.5.2021;LEP04-2021-05-18-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.74193548;0;0;0;0;0;0;0;124.1935484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.677419355;0;2.639296188;0;0;0;98.38709677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;9.677419355;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;2.602639296;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;64.51612903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32.25806452;0;0;0;0;43.5483871;0;1.612903226;0;0;4.838709677;1.612903226;9.677419355;0;0;0;0;0;0;0;0;0.329912023;0;0;0;0;0;0;0;0;0;0;0;9.677419355;0;0;79.03225806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.51612903;0;0;0;0;1.612903226;0;25.80645161;0;0;0;0;0;0;0;0;3.225806452;0;0;0;0;34.75073314;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;77.41935484;0;0;0;1.612903226;0;0;19.35483871;0;0;1.612903226;1.612903226;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38.70967742;0;0;1.612903226;0;0;0;0;0;0
2;LEP05;Finland;19.5.2021;LEP05-2021-05-19-MINVS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;0;0;0;0;0;85.48387097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;32.25806452;0;0;0;0;0;0;11.29032258;0;25.80645161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138.7096774;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.612903226;0;0;0;0;0;0;32.25806452;0;0;0;0;0;0;0;0;17.36972705;0;5.210918114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.677419355;0;0;0;0;0;0;9.677419355;0;0;0;0;0;0;762.9032258;0;0;0;3.225806452;3.225806452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.838709677;0;0;0;0;0;0;0;0;0
